2026-08-15 21:02:15,767 | INFO | MainThread | logging to runs/run_20260815_210215_full_gpt-5.4-nano.log
2026-08-15 21:02:39,408 | INFO | MainThread |   undisclosed_advertising: gold=18, pred=6
2026-08-15 21:02:39,408 | INFO | MainThread | [st3] gold x pred cross-product counts (gold -> pred: count):
2026-08-15 21:02:39,409 | INFO | MainThread |   misleading_claim -> direct_exhortation: 49
2026-08-15 21:02:39,409 | INFO | MainThread |   misleading_claim -> misleading_claim: 21
2026-08-15 21:02:39,409 | INFO | MainThread |   no_flag -> direct_exhortation: 17
2026-08-15 21:02:39,409 | INFO | MainThread |   direct_exhortation -> direct_exhortation: 14
2026-08-15 21:02:39,409 | INFO | MainThread |   undisclosed_advertising -> direct_exhortation: 14
2026-08-15 21:02:39,409 | INFO | MainThread |   inadequate_disclosure -> direct_exhortation: 10
2026-08-15 21:02:39,409 | INFO | MainThread |   no_flag -> no_flag: 6
2026-08-15 21:02:39,409 | INFO | MainThread |   direct_exhortation -> misleading_claim: 5
2026-08-15 21:02:39,409 | INFO | MainThread |   misleading_claim -> undisclosed_advertising: 4
2026-08-15 21:02:39,409 | INFO | MainThread |   undisclosed_advertising -> undisclosed_advertising: 4
2026-08-15 21:02:39,409 | INFO | MainThread |   inadequate_disclosure -> misleading_claim: 3
2026-08-15 21:02:39,409 | INFO | MainThread |   inadequate_disclosure -> no_flag: 3
2026-08-15 21:02:39,409 | INFO | MainThread |   misleading_claim -> no_flag: 3
2026-08-15 21:02:39,409 | INFO | MainThread |   undisclosed_advertising -> misleading_claim: 3
2026-08-15 21:02:39,409 | INFO | MainThread |   direct_exhortation -> inadequate_disclosure: 2
2026-08-15 21:02:39,409 | INFO | MainThread |   hfss_food_marketing -> direct_exhortation: 2
2026-08-15 21:02:39,409 | INFO | MainThread |   inadequate_disclosure -> inadequate_disclosure: 2
2026-08-15 21:02:39,409 | INFO | MainThread |   insufficient_context -> insufficient_context: 2
2026-08-15 21:02:39,410 | INFO | MainThread |   misleading_claim -> inadequate_disclosure: 2
2026-08-15 21:02:39,410 | INFO | MainThread |   no_flag -> misleading_claim: 2
2026-08-15 21:02:39,410 | INFO | MainThread |   undisclosed_advertising -> inadequate_disclosure: 2
2026-08-15 21:02:39,410 | INFO | MainThread |   undisclosed_advertising -> no_flag: 2
2026-08-15 21:02:39,410 | INFO | MainThread |   age_restricted_or_prohibited_product -> direct_exhortation: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   age_restricted_or_prohibited_product -> misleading_claim: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   age_restricted_or_prohibited_product -> undisclosed_advertising: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   direct_exhortation -> undisclosed_advertising: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   hfss_food_marketing -> inadequate_disclosure: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   inadequate_disclosure -> undisclosed_advertising: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   insufficient_context -> no_flag: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   insufficient_context -> undisclosed_advertising: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   no_flag -> inadequate_disclosure: 1
2026-08-15 21:02:39,410 | INFO | MainThread |   undisclosed_advertising -> insufficient_context: 1
