2026-08-15 02:43:57,402 | INFO | MainThread | logging to runs/run_20260815_024357_full_gpt-5.4-nano.log
2026-08-15 02:44:06,055 | INFO | MainThread |   misleading_claim -> age_restricted_or_prohibited_product: 3
2026-08-15 02:44:06,055 | INFO | MainThread |   misleading_claim -> hfss_food_marketing: 3
2026-08-15 02:44:06,055 | INFO | MainThread |   undisclosed_advertising -> direct_exhortation: 3
2026-08-15 02:44:06,055 | INFO | MainThread |   undisclosed_advertising -> undisclosed_advertising: 3
2026-08-15 02:44:06,056 | INFO | MainThread |   direct_exhortation -> age_restricted_or_prohibited_product: 2
2026-08-15 02:44:06,056 | INFO | MainThread |   direct_exhortation -> insufficient_context: 2
2026-08-15 02:44:06,056 | INFO | MainThread |   inadequate_disclosure -> no_flag: 2
2026-08-15 02:44:06,056 | INFO | MainThread |   no_flag -> undisclosed_advertising: 2
2026-08-15 02:44:06,056 | INFO | MainThread |   age_restricted_or_prohibited_product -> insufficient_context: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   direct_exhortation -> inadequate_disclosure: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   hfss_food_marketing -> direct_exhortation: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   hfss_food_marketing -> insufficient_context: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   inadequate_disclosure -> age_restricted_or_prohibited_product: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   inadequate_disclosure -> undisclosed_advertising: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   insufficient_context -> no_flag: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   no_flag -> direct_exhortation: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   no_flag -> misleading_claim: 1
2026-08-15 02:44:06,056 | INFO | MainThread |   undisclosed_advertising -> no_flag: 1
