2026-08-12 16:50:24,109 | INFO | MainThread | logging to runs/run_20260812_165024_lora_train_FacebookAI_roberta-base.log
2026-08-12 16:53:54,399 | INFO | MainThread | epoch 2 dev st3 per-label F1: age_restricted_or_prohibited_product=0.272, direct_exhortation=0.333, hfss_food_marketing=0.500, inadequate_disclosure=0.282, insufficient_context=0.625, misleading_claim=0.711, no_flag=0.500, undisclosed_advertising=0.516
2026-08-12 16:53:54,400 | INFO | MainThread | epoch 2 dev st3_family per-label F1: content=0.711, disclosure=0.523, housekeeping=0.506, product=0.349
2026-08-12 16:53:54,426 | INFO | MainThread | epoch 2: new best mean_macro_f1=0.553, saved to runs/lora_legalbert/best
2026-08-12 16:55:30,398 | INFO | MainThread | epoch 3: mean train loss = 2.3719
2026-08-12 16:55:40,294 | INFO | MainThread | epoch 3 dev metrics (tuned thresholds): st1_macro_f1=0.628, st2_macro_f1=0.614, st3_macro_f1=0.457, st3_family_macro_f1=0.552, mean_macro_f1=0.566
2026-08-12 16:55:40,294 | INFO | MainThread | epoch 3 dev st1 per-label F1: digital_content_or_services=0.855, none=0.133, physical_goods=0.841, physical_services=0.684
2026-08-12 16:55:40,294 | INFO | MainThread | epoch 3 dev st2 per-label F1: apps=0.740, creator_community=0.416, education=0.522, fashion=0.556, financial=0.667, food=0.830, gambling=0.833, gambling_adjacent=0.476, hardware_electronics=0.773, health=0.754, other=0.497, toys=0.308
2026-08-12 16:55:40,294 | INFO | MainThread | epoch 3 dev st3 per-label F1: age_restricted_or_prohibited_product=0.455, direct_exhortation=0.280, hfss_food_marketing=0.286, inadequate_disclosure=0.256, insufficient_context=0.667, misleading_claim=0.721, no_flag=0.504, undisclosed_advertising=0.484
2026-08-12 16:55:40,294 | INFO | MainThread | epoch 3 dev st3_family per-label F1: content=0.702, disclosure=0.486, housekeeping=0.511, product=0.509
2026-08-12 16:55:40,318 | INFO | MainThread | epoch 3: new best mean_macro_f1=0.566, saved to runs/lora_legalbert/best
2026-08-12 16:57:15,754 | INFO | MainThread | epoch 4: mean train loss = 2.0894
2026-08-12 16:57:24,214 | INFO | MainThread | epoch 4 dev metrics (tuned thresholds): st1_macro_f1=0.632, st2_macro_f1=0.633, st3_macro_f1=0.477, st3_family_macro_f1=0.565, mean_macro_f1=0.581
2026-08-12 16:57:24,214 | INFO | MainThread | epoch 4 dev st1 per-label F1: digital_content_or_services=0.867, none=0.133, physical_goods=0.861, physical_services=0.667
2026-08-12 16:57:24,214 | INFO | MainThread | epoch 4 dev st2 per-label F1: apps=0.750, creator_community=0.459, education=0.529, fashion=0.531, financial=0.703, food=0.826, gambling=0.833, gambling_adjacent=0.500, hardware_electronics=0.767, health=0.750, other=0.548, toys=0.400
2026-08-12 16:57:24,215 | INFO | MainThread | epoch 4 dev st3 per-label F1: age_restricted_or_prohibited_product=0.426, direct_exhortation=0.310, hfss_food_marketing=0.381, inadequate_disclosure=0.278, insufficient_context=0.667, misleading_claim=0.710, no_flag=0.500, undisclosed_advertising=0.544
2026-08-12 16:57:24,215 | INFO | MainThread | epoch 4 dev st3_family per-label F1: content=0.691, disclosure=0.525, housekeeping=0.514, product=0.528
2026-08-12 16:57:24,230 | INFO | MainThread | epoch 4: new best mean_macro_f1=0.581, saved to runs/lora_legalbert/best
2026-08-12 16:58:59,089 | INFO | MainThread | epoch 5: mean train loss = 1.9570
2026-08-12 16:59:07,453 | INFO | MainThread | epoch 5 dev metrics (tuned thresholds): st1_macro_f1=0.633, st2_macro_f1=0.616, st3_macro_f1=0.487, st3_family_macro_f1=0.567, mean_macro_f1=0.578
2026-08-12 16:59:07,453 | INFO | MainThread | epoch 5 dev st1 per-label F1: digital_content_or_services=0.843, none=0.133, physical_goods=0.839, physical_services=0.714
2026-08-12 16:59:07,453 | INFO | MainThread | epoch 5 dev st2 per-label F1: apps=0.739, creator_community=0.506, education=0.593, fashion=0.495, financial=0.667, food=0.813, gambling=0.909, gambling_adjacent=0.410, hardware_electronics=0.820, health=0.687, other=0.503, toys=0.250
2026-08-12 16:59:07,453 | INFO | MainThread | epoch 5 dev st3 per-label F1: age_restricted_or_prohibited_product=0.450, direct_exhortation=0.326, hfss_food_marketing=0.444, inadequate_disclosure=0.282, insufficient_context=0.667, misleading_claim=0.698, no_flag=0.501, undisclosed_advertising=0.528
2026-08-12 16:59:07,453 | INFO | MainThread | epoch 5 dev st3_family per-label F1: content=0.665, disclosure=0.546, housekeeping=0.513, product=0.542
2026-08-12 17:00:42,325 | INFO | MainThread | epoch 6: mean train loss = 1.7505
2026-08-12 17:00:52,054 | INFO | MainThread | epoch 6 dev metrics (tuned thresholds): st1_macro_f1=0.593, st2_macro_f1=0.607, st3_macro_f1=0.479, st3_family_macro_f1=0.555, mean_macro_f1=0.560
2026-08-12 17:00:52,054 | INFO | MainThread | epoch 6 dev st1 per-label F1: digital_content_or_services=0.861, none=0.000, physical_goods=0.844, physical_services=0.667
2026-08-12 17:00:52,054 | INFO | MainThread | epoch 6 dev st2 per-label F1: apps=0.736, creator_community=0.447, education=0.571, fashion=0.532, financial=0.667, food=0.810, gambling=0.727, gambling_adjacent=0.378, hardware_electronics=0.793, health=0.730, other=0.492, toys=0.400
2026-08-12 17:00:52,054 | INFO | MainThread | epoch 6 dev st3 per-label F1: age_restricted_or_prohibited_product=0.353, direct_exhortation=0.310, hfss_food_marketing=0.444, inadequate_disclosure=0.263, insufficient_context=0.737, misleading_claim=0.686, no_flag=0.530, undisclosed_advertising=0.507
2026-08-12 17:00:52,054 | INFO | MainThread | epoch 6 dev st3_family per-label F1: content=0.684, disclosure=0.520, housekeeping=0.540, product=0.476
2026-08-12 17:02:26,779 | INFO | MainThread | epoch 7: mean train loss = 1.5576
2026-08-12 17:02:35,131 | INFO | MainThread | epoch 7 dev metrics (tuned thresholds): st1_macro_f1=0.617, st2_macro_f1=0.599, st3_macro_f1=0.497, st3_family_macro_f1=0.593, mean_macro_f1=0.571
2026-08-12 17:02:35,131 | INFO | MainThread | epoch 7 dev st1 per-label F1: digital_content_or_services=0.868, none=0.000, physical_goods=0.857, physical_services=0.744
2026-08-12 17:02:35,131 | INFO | MainThread | epoch 7 dev st2 per-label F1: apps=0.732, creator_community=0.447, education=0.593, fashion=0.495, financial=0.667, food=0.870, gambling=0.727, gambling_adjacent=0.389, hardware_electronics=0.770, health=0.673, other=0.472, toys=0.348
2026-08-12 17:02:35,131 | INFO | MainThread | epoch 7 dev st3 per-label F1: age_restricted_or_prohibited_product=0.400, direct_exhortation=0.305, hfss_food_marketing=0.429, inadequate_disclosure=0.336, insufficient_context=0.667, misleading_claim=0.776, no_flag=0.548, undisclosed_advertising=0.513
2026-08-12 17:02:35,131 | INFO | MainThread | epoch 7 dev st3_family per-label F1: content=0.765, disclosure=0.589, housekeeping=0.554, product=0.465
2026-08-12 17:04:09,949 | INFO | MainThread | epoch 8: mean train loss = 1.4618
2026-08-12 17:04:18,282 | INFO | MainThread | epoch 8 dev metrics (tuned thresholds): st1_macro_f1=0.599, st2_macro_f1=0.624, st3_macro_f1=0.517, st3_family_macro_f1=0.615, mean_macro_f1=0.580
2026-08-12 17:04:18,282 | INFO | MainThread | epoch 8 dev st1 per-label F1: digital_content_or_services=0.858, none=0.000, physical_goods=0.841, physical_services=0.696
2026-08-12 17:04:18,283 | INFO | MainThread | epoch 8 dev st2 per-label F1: apps=0.742, creator_community=0.424, education=0.640, fashion=0.602, financial=0.698, food=0.848, gambling=0.667, gambling_adjacent=0.370, hardware_electronics=0.800, health=0.750, other=0.552, toys=0.400
2026-08-12 17:04:18,283 | INFO | MainThread | epoch 8 dev st3 per-label F1: age_restricted_or_prohibited_product=0.467, direct_exhortation=0.317, hfss_food_marketing=0.400, inadequate_disclosure=0.395, insufficient_context=0.667, misleading_claim=0.771, no_flag=0.567, undisclosed_advertising=0.554
2026-08-12 17:04:18,283 | INFO | MainThread | epoch 8 dev st3_family per-label F1: content=0.758, disclosure=0.641, housekeeping=0.574, product=0.488
2026-08-12 17:05:53,168 | INFO | MainThread | epoch 9: mean train loss = 1.3164
2026-08-12 17:06:01,510 | INFO | MainThread | epoch 9 dev metrics (tuned thresholds): st1_macro_f1=0.606, st2_macro_f1=0.640, st3_macro_f1=0.502, st3_family_macro_f1=0.587, mean_macro_f1=0.583
2026-08-12 17:06:01,510 | INFO | MainThread | epoch 9 dev st1 per-label F1: digital_content_or_services=0.863, none=0.000, physical_goods=0.851, physical_services=0.711
2026-08-12 17:06:01,510 | INFO | MainThread | epoch 9 dev st2 per-label F1: apps=0.746, creator_community=0.487, education=0.615, fashion=0.559, financial=0.750, food=0.835, gambling=0.727, gambling_adjacent=0.400, hardware_electronics=0.813, health=0.784, other=0.557, toys=0.400
2026-08-12 17:06:01,510 | INFO | MainThread | epoch 9 dev st3 per-label F1: age_restricted_or_prohibited_product=0.378, direct_exhortation=0.318, hfss_food_marketing=0.353, inadequate_disclosure=0.341, insufficient_context=0.750, misleading_claim=0.758, no_flag=0.551, undisclosed_advertising=0.566
2026-08-12 17:06:01,510 | INFO | MainThread | epoch 9 dev st3_family per-label F1: content=0.741, disclosure=0.601, housekeeping=0.562, product=0.444
2026-08-12 17:06:01,530 | INFO | MainThread | epoch 9: new best mean_macro_f1=0.583, saved to runs/lora_legalbert/best
2026-08-12 17:07:36,159 | INFO | MainThread | epoch 10: mean train loss = 1.2357
2026-08-12 17:07:45,894 | INFO | MainThread | epoch 10 dev metrics (tuned thresholds): st1_macro_f1=0.596, st2_macro_f1=0.623, st3_macro_f1=0.521, st3_family_macro_f1=0.598, mean_macro_f1=0.580
2026-08-12 17:07:45,894 | INFO | MainThread | epoch 10 dev st1 per-label F1: digital_content_or_services=0.876, none=0.000, physical_goods=0.854, physical_services=0.654
2026-08-12 17:07:45,894 | INFO | MainThread | epoch 10 dev st2 per-label F1: apps=0.745, creator_community=0.455, education=0.615, fashion=0.504, financial=0.683, food=0.848, gambling=0.727, gambling_adjacent=0.375, hardware_electronics=0.819, health=0.748, other=0.553, toys=0.400
2026-08-12 17:07:45,894 | INFO | MainThread | epoch 10 dev st3 per-label F1: age_restricted_or_prohibited_product=0.483, direct_exhortation=0.319, hfss_food_marketing=0.500, inadequate_disclosure=0.322, insufficient_context=0.800, misleading_claim=0.675, no_flag=0.537, undisclosed_advertising=0.529
2026-08-12 17:07:45,894 | INFO | MainThread | epoch 10 dev st3_family per-label F1: content=0.667, disclosure=0.620, housekeeping=0.548, product=0.556
2026-08-12 17:09:20,550 | INFO | MainThread | epoch 11: mean train loss = 1.1235
2026-08-12 17:09:28,890 | INFO | MainThread | epoch 11 dev metrics (tuned thresholds): st1_macro_f1=0.678, st2_macro_f1=0.630, st3_macro_f1=0.547, st3_family_macro_f1=0.636, mean_macro_f1=0.618
2026-08-12 17:09:28,890 | INFO | MainThread | epoch 11 dev st1 per-label F1: digital_content_or_services=0.881, none=0.222, physical_goods=0.868, physical_services=0.739
2026-08-12 17:09:28,890 | INFO | MainThread | epoch 11 dev st2 per-label F1: apps=0.755, creator_community=0.490, education=0.571, fashion=0.527, financial=0.667, food=0.826, gambling=0.727, gambling_adjacent=0.389, hardware_electronics=0.830, health=0.811, other=0.543, toys=0.421
2026-08-12 17:09:28,890 | INFO | MainThread | epoch 11 dev st3 per-label F1: age_restricted_or_prohibited_product=0.444, direct_exhortation=0.324, hfss_food_marketing=0.400, inadequate_disclosure=0.364, insufficient_context=0.923, misleading_claim=0.760, no_flag=0.604, undisclosed_advertising=0.555
2026-08-12 17:09:28,891 | INFO | MainThread | epoch 11 dev st3_family per-label F1: content=0.761, disclosure=0.654, housekeeping=0.618, product=0.512
2026-08-12 17:09:28,907 | INFO | MainThread | epoch 11: new best mean_macro_f1=0.618, saved to runs/lora_legalbert/best
2026-08-12 17:11:03,837 | INFO | MainThread | epoch 12: mean train loss = 1.0476
2026-08-12 17:11:12,204 | INFO | MainThread | epoch 12 dev metrics (tuned thresholds): st1_macro_f1=0.683, st2_macro_f1=0.610, st3_macro_f1=0.527, st3_family_macro_f1=0.612, mean_macro_f1=0.607
2026-08-12 17:11:12,204 | INFO | MainThread | epoch 12 dev st1 per-label F1: digital_content_or_services=0.864, none=0.316, physical_goods=0.842, physical_services=0.711
2026-08-12 17:11:12,204 | INFO | MainThread | epoch 12 dev st2 per-label F1: apps=0.738, creator_community=0.500, education=0.560, fashion=0.480, financial=0.667, food=0.825, gambling=0.727, gambling_adjacent=0.353, hardware_electronics=0.815, health=0.804, other=0.500, toys=0.348
2026-08-12 17:11:12,205 | INFO | MainThread | epoch 12 dev st3 per-label F1: age_restricted_or_prohibited_product=0.533, direct_exhortation=0.342, hfss_food_marketing=0.353, inadequate_disclosure=0.419, insufficient_context=0.750, misleading_claim=0.758, no_flag=0.561, undisclosed_advertising=0.496
2026-08-12 17:11:12,205 | INFO | MainThread | epoch 12 dev st3_family per-label F1: content=0.775, disclosure=0.613, housekeeping=0.573, product=0.489
2026-08-12 17:12:46,894 | INFO | MainThread | epoch 13: mean train loss = 0.9573
2026-08-12 17:12:56,714 | INFO | MainThread | epoch 13 dev metrics (tuned thresholds): st1_macro_f1=0.643, st2_macro_f1=0.618, st3_macro_f1=0.520, st3_family_macro_f1=0.594, mean_macro_f1=0.594
2026-08-12 17:12:56,714 | INFO | MainThread | epoch 13 dev st1 per-label F1: digital_content_or_services=0.871, none=0.118, physical_goods=0.856, physical_services=0.727
2026-08-12 17:12:56,715 | INFO | MainThread | epoch 13 dev st2 per-label F1: apps=0.741, creator_community=0.500, education=0.560, fashion=0.537, financial=0.667, food=0.842, gambling=0.727, gambling_adjacent=0.393, hardware_electronics=0.815, health=0.781, other=0.510, toys=0.348
2026-08-12 17:12:56,715 | INFO | MainThread | epoch 13 dev st3 per-label F1: age_restricted_or_prohibited_product=0.429, direct_exhortation=0.340, hfss_food_marketing=0.429, inadequate_disclosure=0.362, insufficient_context=0.750, misleading_claim=0.700, no_flag=0.552, undisclosed_advertising=0.601
2026-08-12 17:12:56,715 | INFO | MainThread | epoch 13 dev st3_family per-label F1: content=0.694, disclosure=0.645, housekeeping=0.562, product=0.474
2026-08-12 17:14:34,407 | INFO | MainThread | epoch 14: mean train loss = 0.8726
2026-08-12 17:14:43,158 | INFO | MainThread | epoch 14 dev metrics (tuned thresholds): st1_macro_f1=0.705, st2_macro_f1=0.625, st3_macro_f1=0.560, st3_family_macro_f1=0.628, mean_macro_f1=0.630
2026-08-12 17:14:43,159 | INFO | MainThread | epoch 14 dev st1 per-label F1: digital_content_or_services=0.857, none=0.421, physical_goods=0.843, physical_services=0.698
2026-08-12 17:14:43,159 | INFO | MainThread | epoch 14 dev st2 per-label F1: apps=0.735, creator_community=0.514, education=0.615, fashion=0.500, financial=0.783, food=0.796, gambling=0.727, gambling_adjacent=0.415, hardware_electronics=0.812, health=0.816, other=0.500, toys=0.286
2026-08-12 17:14:43,159 | INFO | MainThread | epoch 14 dev st3 per-label F1: age_restricted_or_prohibited_product=0.583, direct_exhortation=0.336, hfss_food_marketing=0.500, inadequate_disclosure=0.385, insufficient_context=0.800, misleading_claim=0.746, no_flag=0.566, undisclosed_advertising=0.562
2026-08-12 17:14:43,159 | INFO | MainThread | epoch 14 dev st3_family per-label F1: content=0.746, disclosure=0.617, housekeeping=0.578, product=0.571
2026-08-12 17:14:43,178 | INFO | MainThread | epoch 14: new best mean_macro_f1=0.630, saved to runs/lora_legalbert/best
2026-08-12 17:16:21,058 | INFO | MainThread | epoch 15: mean train loss = 0.7915
2026-08-12 17:16:31,122 | INFO | MainThread | epoch 15 dev metrics (tuned thresholds): st1_macro_f1=0.638, st2_macro_f1=0.629, st3_macro_f1=0.548, st3_family_macro_f1=0.622, mean_macro_f1=0.605
2026-08-12 17:16:31,123 | INFO | MainThread | epoch 15 dev st1 per-label F1: digital_content_or_services=0.857, none=0.125, physical_goods=0.843, physical_services=0.727
2026-08-12 17:16:31,123 | INFO | MainThread | epoch 15 dev st2 per-label F1: apps=0.734, creator_community=0.500, education=0.560, fashion=0.515, financial=0.683, food=0.796, gambling=0.800, gambling_adjacent=0.471, hardware_electronics=0.819, health=0.824, other=0.521, toys=0.333
2026-08-12 17:16:31,123 | INFO | MainThread | epoch 15 dev st3 per-label F1: age_restricted_or_prohibited_product=0.583, direct_exhortation=0.299, hfss_food_marketing=0.444, inadequate_disclosure=0.322, insufficient_context=0.857, misleading_claim=0.735, no_flag=0.576, undisclosed_advertising=0.568
2026-08-12 17:16:31,123 | INFO | MainThread | epoch 15 dev st3_family per-label F1: content=0.722, disclosure=0.634, housekeeping=0.588, product=0.545
2026-08-12 17:18:08,840 | INFO | MainThread | epoch 16: mean train loss = 0.7164
2026-08-12 17:18:17,479 | INFO | MainThread | epoch 16 dev metrics (tuned thresholds): st1_macro_f1=0.660, st2_macro_f1=0.629, st3_macro_f1=0.523, st3_family_macro_f1=0.602, mean_macro_f1=0.604
2026-08-12 17:18:17,479 | INFO | MainThread | epoch 16 dev st1 per-label F1: digital_content_or_services=0.871, none=0.235, physical_goods=0.851, physical_services=0.682
2026-08-12 17:18:17,479 | INFO | MainThread | epoch 16 dev st2 per-label F1: apps=0.742, creator_community=0.494, education=0.636, fashion=0.525, financial=0.700, food=0.863, gambling=0.727, gambling_adjacent=0.367, hardware_electronics=0.807, health=0.800, other=0.518, toys=0.364
2026-08-12 17:18:17,479 | INFO | MainThread | epoch 16 dev st3 per-label F1: age_restricted_or_prohibited_product=0.560, direct_exhortation=0.344, hfss_food_marketing=0.300, inadequate_disclosure=0.389, insufficient_context=0.706, misleading_claim=0.752, no_flag=0.550, undisclosed_advertising=0.583
2026-08-12 17:18:17,479 | INFO | MainThread | epoch 16 dev st3_family per-label F1: content=0.767, disclosure=0.615, housekeeping=0.560, product=0.465
2026-08-12 17:19:55,275 | INFO | MainThread | epoch 17: mean train loss = 0.6505
2026-08-12 17:20:03,912 | INFO | MainThread | epoch 17 dev metrics (tuned thresholds): st1_macro_f1=0.639, st2_macro_f1=0.630, st3_macro_f1=0.508, st3_family_macro_f1=0.589, mean_macro_f1=0.593
2026-08-12 17:20:03,912 | INFO | MainThread | epoch 17 dev st1 per-label F1: digital_content_or_services=0.862, none=0.125, physical_goods=0.848, physical_services=0.723
2026-08-12 17:20:03,912 | INFO | MainThread | epoch 17 dev st2 per-label F1: apps=0.749, creator_community=0.485, education=0.640, fashion=0.490, financial=0.769, food=0.826, gambling=0.727, gambling_adjacent=0.421, hardware_electronics=0.812, health=0.781, other=0.511, toys=0.353
2026-08-12 17:20:03,912 | INFO | MainThread | epoch 17 dev st3 per-label F1: age_restricted_or_prohibited_product=0.414, direct_exhortation=0.307, hfss_food_marketing=0.375, inadequate_disclosure=0.385, insufficient_context=0.667, misleading_claim=0.741, no_flag=0.566, undisclosed_advertising=0.610
2026-08-12 17:20:03,912 | INFO | MainThread | epoch 17 dev st3_family per-label F1: content=0.749, disclosure=0.608, housekeeping=0.580, product=0.419
2026-08-12 17:21:41,878 | INFO | MainThread | epoch 18: mean train loss = 0.5976
2026-08-12 17:21:51,851 | INFO | MainThread | epoch 18 dev metrics (tuned thresholds): st1_macro_f1=0.607, st2_macro_f1=0.624, st3_macro_f1=0.533, st3_family_macro_f1=0.605, mean_macro_f1=0.588
2026-08-12 17:21:51,852 | INFO | MainThread | epoch 18 dev st1 per-label F1: digital_content_or_services=0.870, none=0.000, physical_goods=0.856, physical_services=0.704
2026-08-12 17:21:51,852 | INFO | MainThread | epoch 18 dev st2 per-label F1: apps=0.764, creator_community=0.510, education=0.538, fashion=0.504, financial=0.714, food=0.822, gambling=0.727, gambling_adjacent=0.437, hardware_electronics=0.797, health=0.819, other=0.533, toys=0.316
2026-08-12 17:21:51,852 | INFO | MainThread | epoch 18 dev st3 per-label F1: age_restricted_or_prohibited_product=0.500, direct_exhortation=0.318, hfss_food_marketing=0.462, inadequate_disclosure=0.389, insufficient_context=0.714, misleading_claim=0.732, no_flag=0.553, undisclosed_advertising=0.593
2026-08-12 17:21:51,852 | INFO | MainThread | epoch 18 dev st3_family per-label F1: content=0.731, disclosure=0.622, housekeeping=0.568, product=0.500
2026-08-12 17:23:29,550 | INFO | MainThread | epoch 19: mean train loss = 0.5695
2026-08-12 17:23:38,225 | INFO | MainThread | epoch 19 dev metrics (tuned thresholds): st1_macro_f1=0.659, st2_macro_f1=0.628, st3_macro_f1=0.534, st3_family_macro_f1=0.598, mean_macro_f1=0.607
2026-08-12 17:23:38,226 | INFO | MainThread | epoch 19 dev st1 per-label F1: digital_content_or_services=0.869, none=0.235, physical_goods=0.850, physical_services=0.681
2026-08-12 17:23:38,226 | INFO | MainThread | epoch 19 dev st2 per-label F1: apps=0.745, creator_community=0.500, education=0.552, fashion=0.522, financial=0.649, food=0.831, gambling=0.800, gambling_adjacent=0.455, hardware_electronics=0.797, health=0.765, other=0.500, toys=0.421
2026-08-12 17:23:38,226 | INFO | MainThread | epoch 19 dev st3 per-label F1: age_restricted_or_prohibited_product=0.538, direct_exhortation=0.332, hfss_food_marketing=0.444, inadequate_disclosure=0.335, insufficient_context=0.750, misleading_claim=0.737, no_flag=0.554, undisclosed_advertising=0.577
2026-08-12 17:23:38,226 | INFO | MainThread | epoch 19 dev st3_family per-label F1: content=0.723, disclosure=0.583, housekeeping=0.571, product=0.514
2026-08-12 17:25:15,691 | INFO | MainThread | epoch 20: mean train loss = 0.5078
2026-08-12 17:25:25,431 | INFO | MainThread | epoch 20 dev metrics (tuned thresholds): st1_macro_f1=0.649, st2_macro_f1=0.629, st3_macro_f1=0.514, st3_family_macro_f1=0.582, mean_macro_f1=0.597
2026-08-12 17:25:25,431 | INFO | MainThread | epoch 20 dev st1 per-label F1: digital_content_or_services=0.860, none=0.222, physical_goods=0.847, physical_services=0.667
2026-08-12 17:25:25,432 | INFO | MainThread | epoch 20 dev st2 per-label F1: apps=0.745, creator_community=0.491, education=0.593, fashion=0.531, financial=0.708, food=0.817, gambling=0.800, gambling_adjacent=0.439, hardware_electronics=0.803, health=0.807, other=0.524, toys=0.286
2026-08-12 17:25:25,432 | INFO | MainThread | epoch 20 dev st3 per-label F1: age_restricted_or_prohibited_product=0.417, direct_exhortation=0.233, hfss_food_marketing=0.500, inadequate_disclosure=0.364, insufficient_context=0.714, misleading_claim=0.740, no_flag=0.550, undisclosed_advertising=0.595
2026-08-12 17:25:25,432 | INFO | MainThread | epoch 20 dev st3_family per-label F1: content=0.736, disclosure=0.592, housekeeping=0.564, product=0.437
2026-08-12 17:27:01,384 | INFO | MainThread | epoch 21: mean train loss = 0.4793
2026-08-12 17:27:09,886 | INFO | MainThread | epoch 21 dev metrics (tuned thresholds): st1_macro_f1=0.687, st2_macro_f1=0.627, st3_macro_f1=0.534, st3_family_macro_f1=0.618, mean_macro_f1=0.616
2026-08-12 17:27:09,886 | INFO | MainThread | epoch 21 dev st1 per-label F1: digital_content_or_services=0.860, none=0.300, physical_goods=0.851, physical_services=0.739
2026-08-12 17:27:09,886 | INFO | MainThread | epoch 21 dev st2 per-label F1: apps=0.745, creator_community=0.533, education=0.538, fashion=0.511, financial=0.711, food=0.825, gambling=0.727, gambling_adjacent=0.432, hardware_electronics=0.807, health=0.820, other=0.529, toys=0.348
2026-08-12 17:27:09,886 | INFO | MainThread | epoch 21 dev st3 per-label F1: age_restricted_or_prohibited_product=0.560, direct_exhortation=0.288, hfss_food_marketing=0.462, inadequate_disclosure=0.308, insufficient_context=0.800, misleading_claim=0.737, no_flag=0.563, undisclosed_advertising=0.551
2026-08-12 17:27:09,886 | INFO | MainThread | epoch 21 dev st3_family per-label F1: content=0.730, disclosure=0.635, housekeeping=0.580, product=0.526
2026-08-12 17:28:45,901 | INFO | MainThread | epoch 22: mean train loss = 0.4186
2026-08-12 17:28:54,378 | INFO | MainThread | epoch 22 dev metrics (tuned thresholds): st1_macro_f1=0.737, st2_macro_f1=0.626, st3_macro_f1=0.523, st3_family_macro_f1=0.627, mean_macro_f1=0.629
2026-08-12 17:28:54,379 | INFO | MainThread | epoch 22 dev st1 per-label F1: digital_content_or_services=0.854, none=0.500, physical_goods=0.838, physical_services=0.756
2026-08-12 17:28:54,379 | INFO | MainThread | epoch 22 dev st2 per-label F1: apps=0.744, creator_community=0.542, education=0.560, fashion=0.510, financial=0.703, food=0.842, gambling=0.727, gambling_adjacent=0.410, hardware_electronics=0.800, health=0.826, other=0.480, toys=0.370
2026-08-12 17:28:54,379 | INFO | MainThread | epoch 22 dev st3 per-label F1: age_restricted_or_prohibited_product=0.581, direct_exhortation=0.251, hfss_food_marketing=0.400, inadequate_disclosure=0.361, insufficient_context=0.714, misleading_claim=0.728, no_flag=0.551, undisclosed_advertising=0.600
2026-08-12 17:28:54,379 | INFO | MainThread | epoch 22 dev st3_family per-label F1: content=0.731, disclosure=0.628, housekeeping=0.565, product=0.585
