===== runs/run_20260803_233713_lora_train_FacebookAI_roberta-base.log =====
2026-08-03 23:37:13,315 | INFO | MainThread | logging to runs/run_20260803_233713_lora_train_FacebookAI_roberta-base.log
2026-08-04 00:03:03,794 | INFO | MainThread | epoch 7 dev metrics: st1_macro_f1=0.591, st2_macro_f1=0.300, st3_macro_f1=0.096, st3_family_macro_f1=0.296, mean_macro_f1=0.329
2026-08-04 00:03:03,800 | INFO | MainThread | epoch 7: new best mean_macro_f1=0.329, saved to runs/lora_roberta/best
2026-08-04 00:04:38,040 | INFO | MainThread | epoch 8: mean train loss = 0.8963
2026-08-04 00:04:46,975 | INFO | MainThread | epoch 8 dev metrics: st1_macro_f1=0.600, st2_macro_f1=0.379, st3_macro_f1=0.103, st3_family_macro_f1=0.298, mean_macro_f1=0.361
2026-08-04 00:04:46,984 | INFO | MainThread | epoch 8: new best mean_macro_f1=0.361, saved to runs/lora_roberta/best
2026-08-04 00:06:22,492 | INFO | MainThread | epoch 9: mean train loss = 0.8520
2026-08-04 00:06:31,357 | INFO | MainThread | epoch 9 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.353, st3_macro_f1=0.115, st3_family_macro_f1=0.302, mean_macro_f1=0.361
2026-08-04 00:06:31,364 | INFO | MainThread | epoch 9: new best mean_macro_f1=0.361, saved to runs/lora_roberta/best
2026-08-04 00:08:05,567 | INFO | MainThread | epoch 10: mean train loss = 0.8046
2026-08-04 00:08:14,450 | INFO | MainThread | epoch 10 dev metrics: st1_macro_f1=0.610, st2_macro_f1=0.428, st3_macro_f1=0.159, st3_family_macro_f1=0.329, mean_macro_f1=0.399
2026-08-04 00:08:14,456 | INFO | MainThread | epoch 10: new best mean_macro_f1=0.399, saved to runs/lora_roberta/best
2026-08-04 00:09:48,762 | INFO | MainThread | epoch 11: mean train loss = 0.7656
2026-08-04 00:09:57,692 | INFO | MainThread | epoch 11 dev metrics: st1_macro_f1=0.608, st2_macro_f1=0.445, st3_macro_f1=0.133, st3_family_macro_f1=0.317, mean_macro_f1=0.395
2026-08-04 00:11:31,941 | INFO | MainThread | epoch 12: mean train loss = 0.7204
2026-08-04 00:11:42,233 | INFO | MainThread | epoch 12 dev metrics: st1_macro_f1=0.597, st2_macro_f1=0.456, st3_macro_f1=0.151, st3_family_macro_f1=0.342, mean_macro_f1=0.401
2026-08-04 00:11:42,241 | INFO | MainThread | epoch 12: new best mean_macro_f1=0.401, saved to runs/lora_roberta/best
2026-08-04 00:13:16,331 | INFO | MainThread | epoch 13: mean train loss = 0.6949
2026-08-04 00:13:25,134 | INFO | MainThread | epoch 13 dev metrics: st1_macro_f1=0.602, st2_macro_f1=0.476, st3_macro_f1=0.150, st3_family_macro_f1=0.323, mean_macro_f1=0.410
2026-08-04 00:13:25,142 | INFO | MainThread | epoch 13: new best mean_macro_f1=0.410, saved to runs/lora_roberta/best
2026-08-04 00:15:00,082 | INFO | MainThread | epoch 14: mean train loss = 0.6715
2026-08-04 00:15:09,041 | INFO | MainThread | epoch 14 dev metrics: st1_macro_f1=0.646, st2_macro_f1=0.475, st3_macro_f1=0.157, st3_family_macro_f1=0.309, mean_macro_f1=0.426
2026-08-04 00:15:09,049 | INFO | MainThread | epoch 14: new best mean_macro_f1=0.426, saved to runs/lora_roberta/best
2026-08-04 00:16:44,114 | INFO | MainThread | epoch 15: mean train loss = 0.6402
2026-08-04 00:16:54,522 | INFO | MainThread | epoch 15 dev metrics: st1_macro_f1=0.620, st2_macro_f1=0.504, st3_macro_f1=0.218, st3_family_macro_f1=0.383, mean_macro_f1=0.447
2026-08-04 00:16:54,530 | INFO | MainThread | epoch 15: new best mean_macro_f1=0.447, saved to runs/lora_roberta/best
2026-08-04 00:18:29,748 | INFO | MainThread | epoch 16: mean train loss = 0.6187
2026-08-04 00:18:38,810 | INFO | MainThread | epoch 16 dev metrics: st1_macro_f1=0.605, st2_macro_f1=0.469, st3_macro_f1=0.174, st3_family_macro_f1=0.350, mean_macro_f1=0.416
2026-08-04 00:20:13,873 | INFO | MainThread | epoch 17: mean train loss = 0.5770
2026-08-04 00:20:22,843 | INFO | MainThread | epoch 17 dev metrics: st1_macro_f1=0.620, st2_macro_f1=0.527, st3_macro_f1=0.195, st3_family_macro_f1=0.398, mean_macro_f1=0.447
2026-08-04 00:20:22,850 | INFO | MainThread | epoch 17: new best mean_macro_f1=0.447, saved to runs/lora_roberta/best
2026-08-04 00:21:57,836 | INFO | MainThread | epoch 18: mean train loss = 0.5457
2026-08-04 00:22:08,305 | INFO | MainThread | epoch 18 dev metrics: st1_macro_f1=0.701, st2_macro_f1=0.519, st3_macro_f1=0.197, st3_family_macro_f1=0.363, mean_macro_f1=0.472
2026-08-04 00:22:08,313 | INFO | MainThread | epoch 18: new best mean_macro_f1=0.472, saved to runs/lora_roberta/best
2026-08-04 00:23:43,456 | INFO | MainThread | epoch 19: mean train loss = 0.5360
2026-08-04 00:23:52,270 | INFO | MainThread | epoch 19 dev metrics: st1_macro_f1=0.616, st2_macro_f1=0.535, st3_macro_f1=0.275, st3_family_macro_f1=0.484, mean_macro_f1=0.475
2026-08-04 00:23:52,277 | INFO | MainThread | epoch 19: new best mean_macro_f1=0.475, saved to runs/lora_roberta/best
2026-08-04 00:25:27,367 | INFO | MainThread | epoch 20: mean train loss = 0.5060
2026-08-04 00:25:36,409 | INFO | MainThread | epoch 20 dev metrics: st1_macro_f1=0.645, st2_macro_f1=0.526, st3_macro_f1=0.241, st3_family_macro_f1=0.419, mean_macro_f1=0.471
2026-08-04 00:27:11,577 | INFO | MainThread | epoch 21: mean train loss = 0.4996
2026-08-04 00:27:21,917 | INFO | MainThread | epoch 21 dev metrics: st1_macro_f1=0.649, st2_macro_f1=0.545, st3_macro_f1=0.240, st3_family_macro_f1=0.400, mean_macro_f1=0.478
2026-08-04 00:27:21,924 | INFO | MainThread | epoch 21: new best mean_macro_f1=0.478, saved to runs/lora_roberta/best
2026-08-04 00:28:57,058 | INFO | MainThread | epoch 22: mean train loss = 0.4734
2026-08-04 00:29:06,041 | INFO | MainThread | epoch 22 dev metrics: st1_macro_f1=0.615, st2_macro_f1=0.522, st3_macro_f1=0.244, st3_family_macro_f1=0.421, mean_macro_f1=0.460
2026-08-04 00:30:41,027 | INFO | MainThread | epoch 23: mean train loss = 0.4599
2026-08-04 00:30:50,040 | INFO | MainThread | epoch 23 dev metrics: st1_macro_f1=0.650, st2_macro_f1=0.566, st3_macro_f1=0.228, st3_family_macro_f1=0.430, mean_macro_f1=0.482
2026-08-04 00:30:50,048 | INFO | MainThread | epoch 23: new best mean_macro_f1=0.482, saved to runs/lora_roberta/best
2026-08-04 00:32:24,962 | INFO | MainThread | epoch 24: mean train loss = 0.4409
2026-08-04 00:32:35,354 | INFO | MainThread | epoch 24 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.538, st3_macro_f1=0.233, st3_family_macro_f1=0.390, mean_macro_f1=0.467
2026-08-04 00:34:10,358 | INFO | MainThread | epoch 25: mean train loss = 0.4262
2026-08-04 00:34:19,390 | INFO | MainThread | epoch 25 dev metrics: st1_macro_f1=0.602, st2_macro_f1=0.565, st3_macro_f1=0.265, st3_family_macro_f1=0.438, mean_macro_f1=0.478
2026-08-04 00:35:54,431 | INFO | MainThread | epoch 26: mean train loss = 0.4139
2026-08-04 00:36:03,472 | INFO | MainThread | epoch 26 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.587, st3_macro_f1=0.288, st3_family_macro_f1=0.467, mean_macro_f1=0.502
2026-08-04 00:36:03,479 | INFO | MainThread | epoch 26: new best mean_macro_f1=0.502, saved to runs/lora_roberta/best
2026-08-04 00:37:38,550 | INFO | MainThread | epoch 27: mean train loss = 0.4007
2026-08-04 00:37:48,979 | INFO | MainThread | epoch 27 dev metrics: st1_macro_f1=0.665, st2_macro_f1=0.580, st3_macro_f1=0.299, st3_family_macro_f1=0.521, mean_macro_f1=0.515
2026-08-04 00:37:48,987 | INFO | MainThread | epoch 27: new best mean_macro_f1=0.515, saved to runs/lora_roberta/best
2026-08-04 00:39:24,014 | INFO | MainThread | epoch 28: mean train loss = 0.3813
2026-08-04 00:39:33,006 | INFO | MainThread | epoch 28 dev metrics: st1_macro_f1=0.655, st2_macro_f1=0.589, st3_macro_f1=0.315, st3_family_macro_f1=0.489, mean_macro_f1=0.520
2026-08-04 00:39:33,015 | INFO | MainThread | epoch 28: new best mean_macro_f1=0.520, saved to runs/lora_roberta/best
2026-08-04 00:41:08,173 | INFO | MainThread | epoch 29: mean train loss = 0.3720
2026-08-04 00:41:17,124 | INFO | MainThread | epoch 29 dev metrics: st1_macro_f1=0.671, st2_macro_f1=0.623, st3_macro_f1=0.340, st3_family_macro_f1=0.531, mean_macro_f1=0.545
2026-08-04 00:41:17,131 | INFO | MainThread | epoch 29: new best mean_macro_f1=0.545, saved to runs/lora_roberta/best
2026-08-04 00:42:52,295 | INFO | MainThread | epoch 30: mean train loss = 0.3667
2026-08-04 00:43:02,597 | INFO | MainThread | epoch 30 dev metrics: st1_macro_f1=0.639, st2_macro_f1=0.563, st3_macro_f1=0.344, st3_family_macro_f1=0.501, mean_macro_f1=0.516
2026-08-04 00:44:37,528 | INFO | MainThread | epoch 31: mean train loss = 0.3648
2026-08-04 00:44:46,547 | INFO | MainThread | epoch 31 dev metrics: st1_macro_f1=0.591, st2_macro_f1=0.582, st3_macro_f1=0.294, st3_family_macro_f1=0.444, mean_macro_f1=0.489
2026-08-04 00:46:21,502 | INFO | MainThread | epoch 32: mean train loss = 0.3483
2026-08-04 00:46:30,533 | INFO | MainThread | epoch 32 dev metrics: st1_macro_f1=0.650, st2_macro_f1=0.625, st3_macro_f1=0.337, st3_family_macro_f1=0.509, mean_macro_f1=0.537
2026-08-04 00:48:05,591 | INFO | MainThread | epoch 33: mean train loss = 0.3402
2026-08-04 00:48:15,892 | INFO | MainThread | epoch 33 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.622, st3_macro_f1=0.335, st3_family_macro_f1=0.520, mean_macro_f1=0.530
2026-08-04 00:49:50,908 | INFO | MainThread | epoch 34: mean train loss = 0.3315
2026-08-04 00:49:59,921 | INFO | MainThread | epoch 34 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.623, st3_macro_f1=0.358, st3_family_macro_f1=0.526, mean_macro_f1=0.532
2026-08-04 00:51:34,906 | INFO | MainThread | epoch 35: mean train loss = 0.3245
2026-08-04 00:51:43,933 | INFO | MainThread | epoch 35 dev metrics: st1_macro_f1=0.640, st2_macro_f1=0.628, st3_macro_f1=0.333, st3_family_macro_f1=0.520, mean_macro_f1=0.534
2026-08-04 00:53:19,078 | INFO | MainThread | epoch 36: mean train loss = 0.3168
2026-08-04 00:53:29,420 | INFO | MainThread | epoch 36 dev metrics: st1_macro_f1=0.645, st2_macro_f1=0.601, st3_macro_f1=0.348, st3_family_macro_f1=0.503, mean_macro_f1=0.531
2026-08-04 00:55:04,347 | INFO | MainThread | epoch 37: mean train loss = 0.3137
2026-08-04 00:55:13,394 | INFO | MainThread | epoch 37 dev metrics: st1_macro_f1=0.659, st2_macro_f1=0.634, st3_macro_f1=0.373, st3_family_macro_f1=0.547, mean_macro_f1=0.555
2026-08-04 00:55:13,404 | INFO | MainThread | epoch 37: new best mean_macro_f1=0.555, saved to runs/lora_roberta/best
2026-08-04 00:56:48,456 | INFO | MainThread | epoch 38: mean train loss = 0.3036
2026-08-04 00:56:57,431 | INFO | MainThread | epoch 38 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.586, st3_macro_f1=0.332, st3_family_macro_f1=0.519, mean_macro_f1=0.511
2026-08-04 00:58:33,270 | INFO | MainThread | epoch 39: mean train loss = 0.2931
2026-08-04 00:58:43,568 | INFO | MainThread | epoch 39 dev metrics: st1_macro_f1=0.611, st2_macro_f1=0.575, st3_macro_f1=0.342, st3_family_macro_f1=0.484, mean_macro_f1=0.510
2026-08-04 01:00:17,657 | INFO | MainThread | epoch 40: mean train loss = 0.2798
2026-08-04 01:00:26,466 | INFO | MainThread | epoch 40 dev metrics: st1_macro_f1=0.645, st2_macro_f1=0.601, st3_macro_f1=0.389, st3_family_macro_f1=0.555, mean_macro_f1=0.545
2026-08-04 01:02:00,692 | INFO | MainThread | epoch 41: mean train loss = 0.2831
2026-08-04 01:02:09,634 | INFO | MainThread | epoch 41 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.625, st3_macro_f1=0.409, st3_family_macro_f1=0.574, mean_macro_f1=0.556
2026-08-04 01:02:09,642 | INFO | MainThread | epoch 41: new best mean_macro_f1=0.556, saved to runs/lora_roberta/best
2026-08-04 01:03:44,120 | INFO | MainThread | epoch 42: mean train loss = 0.2697
2026-08-04 01:03:54,192 | INFO | MainThread | epoch 42 dev metrics: st1_macro_f1=0.644, st2_macro_f1=0.613, st3_macro_f1=0.375, st3_family_macro_f1=0.541, mean_macro_f1=0.544
2026-08-04 01:05:28,412 | INFO | MainThread | epoch 43: mean train loss = 0.2649
2026-08-04 01:05:37,464 | INFO | MainThread | epoch 43 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.589, st3_macro_f1=0.366, st3_family_macro_f1=0.515, mean_macro_f1=0.526
2026-08-04 01:07:11,547 | INFO | MainThread | epoch 44: mean train loss = 0.2532
2026-08-04 01:07:20,565 | INFO | MainThread | epoch 44 dev metrics: st1_macro_f1=0.620, st2_macro_f1=0.626, st3_macro_f1=0.375, st3_family_macro_f1=0.545, mean_macro_f1=0.540
2026-08-04 01:08:54,767 | INFO | MainThread | epoch 45: mean train loss = 0.2614
2026-08-04 01:09:04,711 | INFO | MainThread | epoch 45 dev metrics: st1_macro_f1=0.616, st2_macro_f1=0.627, st3_macro_f1=0.392, st3_family_macro_f1=0.559, mean_macro_f1=0.545
2026-08-04 01:10:38,510 | INFO | MainThread | epoch 46: mean train loss = 0.2513
2026-08-04 01:10:47,552 | INFO | MainThread | epoch 46 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.607, st3_macro_f1=0.404, st3_family_macro_f1=0.554, mean_macro_f1=0.542
2026-08-04 01:12:21,719 | INFO | MainThread | epoch 47: mean train loss = 0.2415
2026-08-04 01:12:30,735 | INFO | MainThread | epoch 47 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.620, st3_macro_f1=0.378, st3_family_macro_f1=0.537, mean_macro_f1=0.541
2026-08-04 01:14:05,405 | INFO | MainThread | epoch 48: mean train loss = 0.2336
2026-08-04 01:14:14,646 | INFO | MainThread | epoch 48 dev metrics: st1_macro_f1=0.616, st2_macro_f1=0.610, st3_macro_f1=0.413, st3_family_macro_f1=0.558, mean_macro_f1=0.546
2026-08-04 01:15:48,922 | INFO | MainThread | epoch 49: mean train loss = 0.2258
2026-08-04 01:15:58,409 | INFO | MainThread | epoch 49 dev metrics: st1_macro_f1=0.619, st2_macro_f1=0.622, st3_macro_f1=0.380, st3_family_macro_f1=0.547, mean_macro_f1=0.540
2026-08-04 01:17:32,570 | INFO | MainThread | epoch 50: mean train loss = 0.2235
2026-08-04 01:17:42,224 | INFO | MainThread | epoch 50 dev metrics: st1_macro_f1=0.615, st2_macro_f1=0.603, st3_macro_f1=0.387, st3_family_macro_f1=0.548, mean_macro_f1=0.535
2026-08-04 01:19:16,438 | INFO | MainThread | epoch 51: mean train loss = 0.2219
2026-08-04 01:19:25,443 | INFO | MainThread | epoch 51 dev metrics: st1_macro_f1=0.621, st2_macro_f1=0.586, st3_macro_f1=0.394, st3_family_macro_f1=0.538, mean_macro_f1=0.534
2026-08-04 01:20:59,662 | INFO | MainThread | epoch 52: mean train loss = 0.2065
2026-08-04 01:21:08,815 | INFO | MainThread | epoch 52 dev metrics: st1_macro_f1=0.612, st2_macro_f1=0.619, st3_macro_f1=0.410, st3_family_macro_f1=0.556, mean_macro_f1=0.547
2026-08-04 01:22:43,285 | INFO | MainThread | epoch 53: mean train loss = 0.2026
2026-08-04 01:22:52,471 | INFO | MainThread | epoch 53 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.577, st3_macro_f1=0.361, st3_family_macro_f1=0.513, mean_macro_f1=0.522
2026-08-04 01:24:26,520 | INFO | MainThread | epoch 54: mean train loss = 0.1931
2026-08-04 01:24:35,574 | INFO | MainThread | epoch 54 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.619, st3_macro_f1=0.411, st3_family_macro_f1=0.552, mean_macro_f1=0.554
2026-08-04 01:26:09,659 | INFO | MainThread | epoch 55: mean train loss = 0.2024
2026-08-04 01:26:19,270 | INFO | MainThread | epoch 55 dev metrics: st1_macro_f1=0.640, st2_macro_f1=0.606, st3_macro_f1=0.418, st3_family_macro_f1=0.537, mean_macro_f1=0.555
2026-08-04 01:27:53,384 | INFO | MainThread | epoch 56: mean train loss = 0.2011
2026-08-04 01:28:02,564 | INFO | MainThread | epoch 56 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.597, st3_macro_f1=0.407, st3_family_macro_f1=0.550, mean_macro_f1=0.544
2026-08-04 01:29:36,585 | INFO | MainThread | epoch 57: mean train loss = 0.1868
2026-08-04 01:29:46,044 | INFO | MainThread | epoch 57 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.610, st3_macro_f1=0.374, st3_family_macro_f1=0.513, mean_macro_f1=0.537
2026-08-04 01:31:20,166 | INFO | MainThread | epoch 58: mean train loss = 0.1902
2026-08-04 01:31:29,389 | INFO | MainThread | epoch 58 dev metrics: st1_macro_f1=0.637, st2_macro_f1=0.597, st3_macro_f1=0.383, st3_family_macro_f1=0.524, mean_macro_f1=0.539
2026-08-04 01:33:03,570 | INFO | MainThread | epoch 59: mean train loss = 0.1720
2026-08-04 01:33:12,651 | INFO | MainThread | epoch 59 dev metrics: st1_macro_f1=0.620, st2_macro_f1=0.622, st3_macro_f1=0.398, st3_family_macro_f1=0.546, mean_macro_f1=0.547
2026-08-04 01:34:46,661 | INFO | MainThread | epoch 60: mean train loss = 0.1735
2026-08-04 01:34:56,272 | INFO | MainThread | epoch 60 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.597, st3_macro_f1=0.369, st3_family_macro_f1=0.510, mean_macro_f1=0.531
2026-08-04 01:36:30,278 | INFO | MainThread | epoch 61: mean train loss = 0.1617
2026-08-04 01:36:39,423 | INFO | MainThread | epoch 61 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.573, st3_macro_f1=0.379, st3_family_macro_f1=0.538, mean_macro_f1=0.527
2026-08-04 01:38:13,468 | INFO | MainThread | epoch 62: mean train loss = 0.1627
2026-08-04 01:38:22,907 | INFO | MainThread | epoch 62 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.594, st3_macro_f1=0.383, st3_family_macro_f1=0.529, mean_macro_f1=0.535
2026-08-04 01:39:57,018 | INFO | MainThread | epoch 63: mean train loss = 0.1541
2026-08-04 01:40:06,229 | INFO | MainThread | epoch 63 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.613, st3_macro_f1=0.397, st3_family_macro_f1=0.551, mean_macro_f1=0.546
2026-08-04 01:41:40,267 | INFO | MainThread | epoch 64: mean train loss = 0.1482
2026-08-04 01:41:49,496 | INFO | MainThread | epoch 64 dev metrics: st1_macro_f1=0.636, st2_macro_f1=0.603, st3_macro_f1=0.411, st3_family_macro_f1=0.559, mean_macro_f1=0.550
2026-08-04 01:43:23,787 | INFO | MainThread | epoch 65: mean train loss = 0.1433
2026-08-04 01:43:33,007 | INFO | MainThread | epoch 65 dev metrics: st1_macro_f1=0.640, st2_macro_f1=0.587, st3_macro_f1=0.422, st3_family_macro_f1=0.564, mean_macro_f1=0.550
2026-08-04 01:45:06,919 | INFO | MainThread | epoch 66: mean train loss = 0.1461
2026-08-04 01:45:16,122 | INFO | MainThread | epoch 66 dev metrics: st1_macro_f1=0.607, st2_macro_f1=0.601, st3_macro_f1=0.407, st3_family_macro_f1=0.558, mean_macro_f1=0.538
2026-08-04 01:46:50,261 | INFO | MainThread | epoch 67: mean train loss = 0.1483
2026-08-04 01:46:59,825 | INFO | MainThread | epoch 67 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.600, st3_macro_f1=0.409, st3_family_macro_f1=0.567, mean_macro_f1=0.544
2026-08-04 01:48:33,842 | INFO | MainThread | epoch 68: mean train loss = 0.1417
2026-08-04 01:48:42,939 | INFO | MainThread | epoch 68 dev metrics: st1_macro_f1=0.616, st2_macro_f1=0.599, st3_macro_f1=0.410, st3_family_macro_f1=0.558, mean_macro_f1=0.542
2026-08-04 01:50:17,019 | INFO | MainThread | epoch 69: mean train loss = 0.1335
2026-08-04 01:50:26,399 | INFO | MainThread | epoch 69 dev metrics: st1_macro_f1=0.609, st2_macro_f1=0.607, st3_macro_f1=0.416, st3_family_macro_f1=0.563, mean_macro_f1=0.544
