2026-08-11 13:41:51,964 | INFO | MainThread | logging to runs/run_20260811_134151_lora_train_FacebookAI_roberta-base.log
2026-08-11 14:39:53,122 | INFO | MainThread | epoch 27 dev metrics (tuned thresholds): st1_macro_f1=0.644, st2_macro_f1=0.653, st3_macro_f1=0.615, st3_family_macro_f1=0.664, mean_macro_f1=0.637
2026-08-11 14:41:52,964 | INFO | MainThread | epoch 28: mean train loss = 0.1605
2026-08-11 14:42:04,408 | INFO | MainThread | epoch 28 dev metrics (tuned thresholds): st1_macro_f1=0.636, st2_macro_f1=0.661, st3_macro_f1=0.608, st3_family_macro_f1=0.674, mean_macro_f1=0.635
2026-08-11 14:44:08,009 | INFO | MainThread | epoch 29: mean train loss = 0.1796
2026-08-11 14:44:19,518 | INFO | MainThread | epoch 29 dev metrics (tuned thresholds): st1_macro_f1=0.660, st2_macro_f1=0.653, st3_macro_f1=0.547, st3_family_macro_f1=0.634, mean_macro_f1=0.620
2026-08-11 14:46:23,871 | INFO | MainThread | epoch 30: mean train loss = 0.1593
2026-08-11 14:46:35,338 | INFO | MainThread | epoch 30 dev metrics (tuned thresholds): st1_macro_f1=0.638, st2_macro_f1=0.643, st3_macro_f1=0.562, st3_family_macro_f1=0.635, mean_macro_f1=0.614
2026-08-11 14:48:39,067 | INFO | MainThread | epoch 31: mean train loss = 0.1274
2026-08-11 14:48:50,652 | INFO | MainThread | epoch 31 dev metrics (tuned thresholds): st1_macro_f1=0.623, st2_macro_f1=0.641, st3_macro_f1=0.584, st3_family_macro_f1=0.642, mean_macro_f1=0.616
2026-08-11 14:50:54,075 | INFO | MainThread | epoch 32: mean train loss = 0.1196
2026-08-11 14:51:05,663 | INFO | MainThread | epoch 32 dev metrics (tuned thresholds): st1_macro_f1=0.693, st2_macro_f1=0.650, st3_macro_f1=0.606, st3_family_macro_f1=0.679, mean_macro_f1=0.650
2026-08-11 14:53:10,154 | INFO | MainThread | epoch 33: mean train loss = 0.1194
2026-08-11 14:53:21,396 | INFO | MainThread | epoch 33 dev metrics (tuned thresholds): st1_macro_f1=0.606, st2_macro_f1=0.661, st3_macro_f1=0.599, st3_family_macro_f1=0.690, mean_macro_f1=0.622
2026-08-11 14:54:30,616 | INFO | MainThread | epoch 34: mean train loss = 0.1066
2026-08-11 14:54:37,354 | INFO | MainThread | epoch 34 dev metrics (tuned thresholds): st1_macro_f1=0.626, st2_macro_f1=0.653, st3_macro_f1=0.605, st3_family_macro_f1=0.690, mean_macro_f1=0.628
2026-08-11 14:56:05,092 | INFO | MainThread | epoch 35: mean train loss = 0.1203
2026-08-11 14:56:16,669 | INFO | MainThread | epoch 35 dev metrics (tuned thresholds): st1_macro_f1=0.645, st2_macro_f1=0.664, st3_macro_f1=0.526, st3_family_macro_f1=0.616, mean_macro_f1=0.612
2026-08-11 14:58:20,256 | INFO | MainThread | epoch 36: mean train loss = 0.1158
2026-08-11 14:58:31,904 | INFO | MainThread | epoch 36 dev metrics (tuned thresholds): st1_macro_f1=0.601, st2_macro_f1=0.661, st3_macro_f1=0.598, st3_family_macro_f1=0.667, mean_macro_f1=0.620
2026-08-11 15:00:36,476 | INFO | MainThread | epoch 37: mean train loss = 0.0996
2026-08-11 15:00:47,352 | INFO | MainThread | epoch 37 dev metrics (tuned thresholds): st1_macro_f1=0.610, st2_macro_f1=0.646, st3_macro_f1=0.528, st3_family_macro_f1=0.620, mean_macro_f1=0.595
2026-08-11 15:02:51,893 | INFO | MainThread | epoch 38: mean train loss = 0.1139
2026-08-11 15:03:03,393 | INFO | MainThread | epoch 38 dev metrics (tuned thresholds): st1_macro_f1=0.645, st2_macro_f1=0.654, st3_macro_f1=0.557, st3_family_macro_f1=0.627, mean_macro_f1=0.619
2026-08-11 15:05:07,163 | INFO | MainThread | epoch 39: mean train loss = 0.1161
2026-08-11 15:05:18,682 | INFO | MainThread | epoch 39 dev metrics (tuned thresholds): st1_macro_f1=0.575, st2_macro_f1=0.668, st3_macro_f1=0.551, st3_family_macro_f1=0.603, mean_macro_f1=0.598
2026-08-11 15:07:23,020 | INFO | MainThread | epoch 40: mean train loss = 0.0995
2026-08-11 15:07:33,938 | INFO | MainThread | epoch 40 dev metrics (tuned thresholds): st1_macro_f1=0.614, st2_macro_f1=0.658, st3_macro_f1=0.607, st3_family_macro_f1=0.663, mean_macro_f1=0.626
2026-08-11 15:09:16,286 | INFO | MainThread | epoch 41: mean train loss = 0.0626
2026-08-11 15:09:23,011 | INFO | MainThread | epoch 41 dev metrics (tuned thresholds): st1_macro_f1=0.616, st2_macro_f1=0.665, st3_macro_f1=0.604, st3_family_macro_f1=0.678, mean_macro_f1=0.629
2026-08-11 15:11:03,448 | INFO | MainThread | epoch 42: mean train loss = 0.0547
2026-08-11 15:11:14,421 | INFO | MainThread | epoch 42 dev metrics (tuned thresholds): st1_macro_f1=0.595, st2_macro_f1=0.664, st3_macro_f1=0.591, st3_family_macro_f1=0.673, mean_macro_f1=0.617
2026-08-11 15:13:18,846 | INFO | MainThread | epoch 43: mean train loss = 0.0694
2026-08-11 15:13:30,443 | INFO | MainThread | epoch 43 dev metrics (tuned thresholds): st1_macro_f1=0.689, st2_macro_f1=0.666, st3_macro_f1=0.568, st3_family_macro_f1=0.645, mean_macro_f1=0.641
2026-08-11 15:15:33,951 | INFO | MainThread | epoch 44: mean train loss = 0.0595
2026-08-11 15:15:45,562 | INFO | MainThread | epoch 44 dev metrics (tuned thresholds): st1_macro_f1=0.650, st2_macro_f1=0.680, st3_macro_f1=0.600, st3_family_macro_f1=0.668, mean_macro_f1=0.643
2026-08-11 15:17:49,991 | INFO | MainThread | epoch 45: mean train loss = 0.0661
2026-08-11 15:18:01,194 | INFO | MainThread | epoch 45 dev metrics (tuned thresholds): st1_macro_f1=0.606, st2_macro_f1=0.651, st3_macro_f1=0.532, st3_family_macro_f1=0.622, mean_macro_f1=0.596
2026-08-11 15:20:05,305 | INFO | MainThread | epoch 46: mean train loss = 0.0425
2026-08-11 15:20:16,932 | INFO | MainThread | epoch 46 dev metrics (tuned thresholds): st1_macro_f1=0.618, st2_macro_f1=0.673, st3_macro_f1=0.508, st3_family_macro_f1=0.651, mean_macro_f1=0.600
2026-08-11 15:22:20,566 | INFO | MainThread | epoch 47: mean train loss = 0.0424
2026-08-11 15:22:32,130 | INFO | MainThread | epoch 47 dev metrics (tuned thresholds): st1_macro_f1=0.584, st2_macro_f1=0.670, st3_macro_f1=0.565, st3_family_macro_f1=0.651, mean_macro_f1=0.606
2026-08-11 15:24:06,381 | INFO | MainThread | epoch 48: mean train loss = 0.0442
2026-08-11 15:24:13,195 | INFO | MainThread | epoch 48 dev metrics (tuned thresholds): st1_macro_f1=0.498, st2_macro_f1=0.663, st3_macro_f1=0.518, st3_family_macro_f1=0.642, mean_macro_f1=0.560
2026-08-11 15:26:17,001 | INFO | MainThread | epoch 49: mean train loss = 0.0393
2026-08-11 15:26:28,567 | INFO | MainThread | epoch 49 dev metrics (tuned thresholds): st1_macro_f1=0.593, st2_macro_f1=0.668, st3_macro_f1=0.567, st3_family_macro_f1=0.673, mean_macro_f1=0.609
2026-08-11 15:28:31,957 | INFO | MainThread | epoch 50: mean train loss = 0.0434
2026-08-11 15:28:43,482 | INFO | MainThread | epoch 50 dev metrics (tuned thresholds): st1_macro_f1=0.661, st2_macro_f1=0.653, st3_macro_f1=0.577, st3_family_macro_f1=0.692, mean_macro_f1=0.630
2026-08-11 15:30:47,719 | INFO | MainThread | epoch 51: mean train loss = 0.0340
2026-08-11 15:30:58,976 | INFO | MainThread | epoch 51 dev metrics (tuned thresholds): st1_macro_f1=0.610, st2_macro_f1=0.647, st3_macro_f1=0.566, st3_family_macro_f1=0.657, mean_macro_f1=0.607
2026-08-11 15:33:02,796 | INFO | MainThread | epoch 52: mean train loss = 0.0348
2026-08-11 15:33:14,363 | INFO | MainThread | epoch 52 dev metrics (tuned thresholds): st1_macro_f1=0.584, st2_macro_f1=0.674, st3_macro_f1=0.565, st3_family_macro_f1=0.651, mean_macro_f1=0.608
2026-08-11 15:35:17,756 | INFO | MainThread | epoch 53: mean train loss = 0.0398
2026-08-11 15:35:29,153 | INFO | MainThread | epoch 53 dev metrics (tuned thresholds): st1_macro_f1=0.595, st2_macro_f1=0.656, st3_macro_f1=0.599, st3_family_macro_f1=0.671, mean_macro_f1=0.617
2026-08-11 15:37:33,506 | INFO | MainThread | epoch 54: mean train loss = 0.0421
2026-08-11 15:37:44,870 | INFO | MainThread | epoch 54 dev metrics (tuned thresholds): st1_macro_f1=0.597, st2_macro_f1=0.650, st3_macro_f1=0.521, st3_family_macro_f1=0.639, mean_macro_f1=0.589
2026-08-11 15:39:16,100 | INFO | MainThread | epoch 55: mean train loss = 0.0429
2026-08-11 15:39:27,580 | INFO | MainThread | epoch 55 dev metrics (tuned thresholds): st1_macro_f1=0.613, st2_macro_f1=0.664, st3_macro_f1=0.567, st3_family_macro_f1=0.682, mean_macro_f1=0.615
2026-08-11 15:41:30,998 | INFO | MainThread | epoch 56: mean train loss = 0.0401
2026-08-11 15:41:42,538 | INFO | MainThread | epoch 56 dev metrics (tuned thresholds): st1_macro_f1=0.638, st2_macro_f1=0.651, st3_macro_f1=0.565, st3_family_macro_f1=0.671, mean_macro_f1=0.618
2026-08-11 15:43:46,803 | INFO | MainThread | epoch 57: mean train loss = 0.0389
2026-08-11 15:43:57,592 | INFO | MainThread | epoch 57 dev metrics (tuned thresholds): st1_macro_f1=0.596, st2_macro_f1=0.645, st3_macro_f1=0.574, st3_family_macro_f1=0.653, mean_macro_f1=0.605
2026-08-11 15:46:01,993 | INFO | MainThread | epoch 58: mean train loss = 0.0559
2026-08-11 15:46:13,481 | INFO | MainThread | epoch 58 dev metrics (tuned thresholds): st1_macro_f1=0.610, st2_macro_f1=0.640, st3_macro_f1=0.589, st3_family_macro_f1=0.641, mean_macro_f1=0.613
2026-08-11 15:48:17,036 | INFO | MainThread | epoch 59: mean train loss = 0.0350
2026-08-11 15:48:28,630 | INFO | MainThread | epoch 59 dev metrics (tuned thresholds): st1_macro_f1=0.597, st2_macro_f1=0.638, st3_macro_f1=0.557, st3_family_macro_f1=0.651, mean_macro_f1=0.598
2026-08-11 15:50:33,091 | INFO | MainThread | epoch 60: mean train loss = 0.0222
2026-08-11 15:50:44,029 | INFO | MainThread | epoch 60 dev metrics (tuned thresholds): st1_macro_f1=0.596, st2_macro_f1=0.601, st3_macro_f1=0.568, st3_family_macro_f1=0.644, mean_macro_f1=0.588
2026-08-11 15:52:29,732 | INFO | MainThread | epoch 61: mean train loss = 0.0372
2026-08-11 15:52:36,460 | INFO | MainThread | epoch 61 dev metrics (tuned thresholds): st1_macro_f1=0.594, st2_macro_f1=0.652, st3_macro_f1=0.542, st3_family_macro_f1=0.622, mean_macro_f1=0.596
2026-08-11 15:54:29,129 | INFO | MainThread | epoch 62: mean train loss = 0.0277
2026-08-11 15:54:40,633 | INFO | MainThread | epoch 62 dev metrics (tuned thresholds): st1_macro_f1=0.675, st2_macro_f1=0.638, st3_macro_f1=0.547, st3_family_macro_f1=0.631, mean_macro_f1=0.620
2026-08-11 15:56:45,007 | INFO | MainThread | epoch 63: mean train loss = 0.0321
2026-08-11 15:56:55,910 | INFO | MainThread | epoch 63 dev metrics (tuned thresholds): st1_macro_f1=0.649, st2_macro_f1=0.661, st3_macro_f1=0.571, st3_family_macro_f1=0.673, mean_macro_f1=0.627
2026-08-11 15:59:00,259 | INFO | MainThread | epoch 64: mean train loss = 0.0397
2026-08-11 15:59:11,856 | INFO | MainThread | epoch 64 dev metrics (tuned thresholds): st1_macro_f1=0.660, st2_macro_f1=0.645, st3_macro_f1=0.524, st3_family_macro_f1=0.633, mean_macro_f1=0.609
2026-08-11 16:01:15,115 | INFO | MainThread | epoch 65: mean train loss = 0.0407
2026-08-11 16:01:26,575 | INFO | MainThread | epoch 65 dev metrics (tuned thresholds): st1_macro_f1=0.656, st2_macro_f1=0.653, st3_macro_f1=0.542, st3_family_macro_f1=0.661, mean_macro_f1=0.617
2026-08-11 16:03:30,770 | INFO | MainThread | epoch 66: mean train loss = 0.0213
2026-08-11 16:03:42,017 | INFO | MainThread | epoch 66 dev metrics (tuned thresholds): st1_macro_f1=0.606, st2_macro_f1=0.633, st3_macro_f1=0.575, st3_family_macro_f1=0.649, mean_macro_f1=0.605
2026-08-11 16:05:46,098 | INFO | MainThread | epoch 67: mean train loss = 0.0270
2026-08-11 16:05:57,662 | INFO | MainThread | epoch 67 dev metrics (tuned thresholds): st1_macro_f1=0.646, st2_macro_f1=0.646, st3_macro_f1=0.625, st3_family_macro_f1=0.694, mean_macro_f1=0.639
2026-08-11 16:07:27,065 | INFO | MainThread | epoch 68: mean train loss = 0.0234
2026-08-11 16:07:38,188 | INFO | MainThread | epoch 68 dev metrics (tuned thresholds): st1_macro_f1=0.634, st2_macro_f1=0.657, st3_macro_f1=0.596, st3_family_macro_f1=0.645, mean_macro_f1=0.629
2026-08-11 16:09:35,592 | INFO | MainThread | epoch 69: mean train loss = 0.0453
2026-08-11 16:09:46,686 | INFO | MainThread | epoch 69 dev metrics (tuned thresholds): st1_macro_f1=0.651, st2_macro_f1=0.633, st3_macro_f1=0.532, st3_family_macro_f1=0.655, mean_macro_f1=0.605
2026-08-11 16:11:44,119 | INFO | MainThread | epoch 70: mean train loss = 0.0279
2026-08-11 16:11:54,540 | INFO | MainThread | epoch 70 dev metrics (tuned thresholds): st1_macro_f1=0.620, st2_macro_f1=0.647, st3_macro_f1=0.585, st3_family_macro_f1=0.664, mean_macro_f1=0.617
2026-08-11 16:13:52,085 | INFO | MainThread | epoch 71: mean train loss = 0.0396
2026-08-11 16:14:03,157 | INFO | MainThread | epoch 71 dev metrics (tuned thresholds): st1_macro_f1=0.612, st2_macro_f1=0.641, st3_macro_f1=0.594, st3_family_macro_f1=0.661, mean_macro_f1=0.615
2026-08-11 16:16:00,395 | INFO | MainThread | epoch 72: mean train loss = 0.0397
2026-08-11 16:16:11,495 | INFO | MainThread | epoch 72 dev metrics (tuned thresholds): st1_macro_f1=0.681, st2_macro_f1=0.651, st3_macro_f1=0.577, st3_family_macro_f1=0.645, mean_macro_f1=0.636
2026-08-11 16:18:07,711 | INFO | MainThread | epoch 73: mean train loss = 0.0290
2026-08-11 16:18:18,858 | INFO | MainThread | epoch 73 dev metrics (tuned thresholds): st1_macro_f1=0.652, st2_macro_f1=0.636, st3_macro_f1=0.517, st3_family_macro_f1=0.647, mean_macro_f1=0.602
2026-08-11 16:20:16,261 | INFO | MainThread | epoch 74: mean train loss = 0.0231
2026-08-11 16:20:27,419 | INFO | MainThread | epoch 74 dev metrics (tuned thresholds): st1_macro_f1=0.644, st2_macro_f1=0.657, st3_macro_f1=0.585, st3_family_macro_f1=0.674, mean_macro_f1=0.629
2026-08-11 16:22:24,998 | INFO | MainThread | epoch 75: mean train loss = 0.0190
2026-08-11 16:22:36,166 | INFO | MainThread | epoch 75 dev metrics (tuned thresholds): st1_macro_f1=0.683, st2_macro_f1=0.649, st3_macro_f1=0.563, st3_family_macro_f1=0.636, mean_macro_f1=0.632
2026-08-11 16:23:49,684 | INFO | MainThread | epoch 76: mean train loss = 0.0202
2026-08-11 16:23:56,411 | INFO | MainThread | epoch 76 dev metrics (tuned thresholds): st1_macro_f1=0.594, st2_macro_f1=0.631, st3_macro_f1=0.553, st3_family_macro_f1=0.661, mean_macro_f1=0.593
2026-08-11 16:25:04,942 | INFO | MainThread | epoch 77: mean train loss = 0.0191
2026-08-11 16:25:11,703 | INFO | MainThread | epoch 77 dev metrics (tuned thresholds): st1_macro_f1=0.657, st2_macro_f1=0.633, st3_macro_f1=0.562, st3_family_macro_f1=0.662, mean_macro_f1=0.617
2026-08-11 16:27:10,186 | INFO | MainThread | epoch 78: mean train loss = 0.0308
2026-08-11 16:27:22,072 | INFO | MainThread | epoch 78 dev metrics (tuned thresholds): st1_macro_f1=0.677, st2_macro_f1=0.635, st3_macro_f1=0.534, st3_family_macro_f1=0.647, mean_macro_f1=0.615
2026-08-11 16:29:26,584 | INFO | MainThread | epoch 79: mean train loss = 0.0440
2026-08-11 16:29:37,201 | INFO | MainThread | epoch 79 dev metrics (tuned thresholds): st1_macro_f1=0.675, st2_macro_f1=0.645, st3_macro_f1=0.638, st3_family_macro_f1=0.690, mean_macro_f1=0.652
2026-08-11 16:31:41,690 | INFO | MainThread | epoch 80: mean train loss = 0.0274
2026-08-11 16:31:53,535 | INFO | MainThread | epoch 80 dev metrics (tuned thresholds): st1_macro_f1=0.680, st2_macro_f1=0.661, st3_macro_f1=0.537, st3_family_macro_f1=0.673, mean_macro_f1=0.626
2026-08-11 16:33:57,047 | INFO | MainThread | epoch 81: mean train loss = 0.0474
2026-08-11 16:34:08,889 | INFO | MainThread | epoch 81 dev metrics (tuned thresholds): st1_macro_f1=0.652, st2_macro_f1=0.659, st3_macro_f1=0.590, st3_family_macro_f1=0.682, mean_macro_f1=0.634
2026-08-11 16:36:13,359 | INFO | MainThread | epoch 82: mean train loss = 0.0196
2026-08-11 16:36:25,180 | INFO | MainThread | epoch 82 dev metrics (tuned thresholds): st1_macro_f1=0.687, st2_macro_f1=0.641, st3_macro_f1=0.595, st3_family_macro_f1=0.674, mean_macro_f1=0.641
2026-08-11 16:38:28,733 | INFO | MainThread | epoch 83: mean train loss = 0.0162
