2026-08-15 01:30:02,153 | INFO | MainThread | logging to runs/run_20260815_013002_full_gpt-5.4.log
2026-08-15 01:30:16,510 | INFO | MainThread |   age_restricted_or_prohibited_product: gold=4, pred=9
2026-08-15 01:30:16,510 | INFO | MainThread |   direct_exhortation: gold=12, pred=69
2026-08-15 01:30:16,510 | INFO | MainThread |   hfss_food_marketing: gold=1, pred=0
2026-08-15 01:30:16,510 | INFO | MainThread |   inadequate_disclosure: gold=20, pred=65
2026-08-15 01:30:16,510 | INFO | MainThread |   insufficient_context: gold=2, pred=2
2026-08-15 01:30:16,510 | INFO | MainThread |   misleading_claim: gold=46, pred=24
2026-08-15 01:30:16,510 | INFO | MainThread |   no_flag: gold=33, pred=0
2026-08-15 01:30:16,510 | INFO | MainThread |   undisclosed_advertising: gold=12, pred=28
2026-08-15 01:30:16,510 | INFO | MainThread | [st3] gold x pred cross-product counts (gold -> pred: count):
2026-08-15 01:30:16,510 | INFO | MainThread |   misleading_claim -> direct_exhortation: 35
2026-08-15 01:30:16,510 | INFO | MainThread |   misleading_claim -> inadequate_disclosure: 30
2026-08-15 01:30:16,510 | INFO | MainThread |   no_flag -> inadequate_disclosure: 27
2026-08-15 01:30:16,510 | INFO | MainThread |   misleading_claim -> misleading_claim: 21
2026-08-15 01:30:16,510 | INFO | MainThread |   no_flag -> direct_exhortation: 21
2026-08-15 01:30:16,510 | INFO | MainThread |   inadequate_disclosure -> direct_exhortation: 14
2026-08-15 01:30:16,510 | INFO | MainThread |   misleading_claim -> undisclosed_advertising: 14
2026-08-15 01:30:16,510 | INFO | MainThread |   undisclosed_advertising -> undisclosed_advertising: 12
2026-08-15 01:30:16,510 | INFO | MainThread |   direct_exhortation -> direct_exhortation: 11
2026-08-15 01:30:16,510 | INFO | MainThread |   inadequate_disclosure -> undisclosed_advertising: 10
2026-08-15 01:30:16,510 | INFO | MainThread |   undisclosed_advertising -> direct_exhortation: 10
2026-08-15 01:30:16,510 | INFO | MainThread |   inadequate_disclosure -> inadequate_disclosure: 9
2026-08-15 01:30:16,510 | INFO | MainThread |   direct_exhortation -> undisclosed_advertising: 7
2026-08-15 01:30:16,510 | INFO | MainThread |   direct_exhortation -> misleading_claim: 6
2026-08-15 01:30:16,511 | INFO | MainThread |   inadequate_disclosure -> misleading_claim: 6
2026-08-15 01:30:16,511 | INFO | MainThread |   direct_exhortation -> inadequate_disclosure: 5
2026-08-15 01:30:16,511 | INFO | MainThread |   age_restricted_or_prohibited_product -> age_restricted_or_prohibited_product: 4
2026-08-15 01:30:16,511 | INFO | MainThread |   no_flag -> age_restricted_or_prohibited_product: 4
2026-08-15 01:30:16,511 | INFO | MainThread |   age_restricted_or_prohibited_product -> direct_exhortation: 3
2026-08-15 01:30:16,511 | INFO | MainThread |   age_restricted_or_prohibited_product -> undisclosed_advertising: 3
2026-08-15 01:30:16,511 | INFO | MainThread |   no_flag -> misleading_claim: 3
2026-08-15 01:30:16,511 | INFO | MainThread |   no_flag -> undisclosed_advertising: 3
2026-08-15 01:30:16,511 | INFO | MainThread |   undisclosed_advertising -> age_restricted_or_prohibited_product: 3
2026-08-15 01:30:16,511 | INFO | MainThread |   insufficient_context -> insufficient_context: 2
2026-08-15 01:30:16,511 | INFO | MainThread |   undisclosed_advertising -> misleading_claim: 2
2026-08-15 01:30:16,511 | INFO | MainThread |   age_restricted_or_prohibited_product -> inadequate_disclosure: 1
2026-08-15 01:30:16,511 | INFO | MainThread |   direct_exhortation -> age_restricted_or_prohibited_product: 1
2026-08-15 01:30:16,511 | INFO | MainThread |   hfss_food_marketing -> direct_exhortation: 1
2026-08-15 01:30:16,511 | INFO | MainThread |   hfss_food_marketing -> undisclosed_advertising: 1
2026-08-15 01:30:16,511 | INFO | MainThread |   inadequate_disclosure -> age_restricted_or_prohibited_product: 1
2026-08-15 01:30:16,511 | INFO | MainThread |   misleading_claim -> age_restricted_or_prohibited_product: 1
